Training_Hours_per_Week,Average_Heart_Rate,BMI,Sleep_Hours_per_Night,Daily_Caloric_Intake,Hydration_Level,Previous_Competition_Performance,Resting_Heart_Rate,Body_Fat_Percentage,VO2_Max,Event_Distance,Mental_Focus_Level,Performance_Metric,Injury_History_Minor,Injury_History_Major,Training_Intensity_Medium,Training_Intensity_High,Altitude_Training_Medium,Altitude_Training_High
0.03550973654066439,0.5920431557653405,0.9500000000000002,0.7833333333333331,0.8630054557124517,0.22999999999999998,0.607815631262525,0.894648829431438,0.068,0.8795180722891566,0.06258131984386589,0.9777777777777779,8.39,0,1,1,0,1,0
0.16666666666666669,0.074173971679029,0.7450000000000001,0.08333333333333337,0.2926428112965339,0.6380000000000001,0.4983967935871743,0.13545150501672243,0.52,0.3393574297188754,0.5856873021470466,0.5333333333333332,98.95,1,0,1,0,1,0
0.02577319587628868,0.2609575185434929,0.5700000000000001,0.7166666666666667,0.6694078947368421,0.18599999999999994,0.46663326653306614,0.19732441471571904,0.9240000000000002,0.5582329317269076,0.3893806923890706,0.9222222222222223,90.4,1,0,1,0,0,0
0.053837342497136315,0.8267026298044503,0.665,0.6999999999999998,0.7630375481386392,0.496,0.2988977955911824,0.7859531772575249,0.776,0.1325301204819277,0.9035227452363291,0.2222222222222222,30.65,0,1,0,1,1,0
0.4198167239404353,0.1456507080242751,0.625,0.7833333333333331,0.7677711810012836,0.994,0.21202404809619235,0.914715719063545,0.732,0.7088353413654619,0.6838183137355043,0.5333333333333332,37.86,0,1,0,1,1,0
0.47021764032073304,0.11463250168577205,0.15500000000000014,0.033333333333333326,0.22609114249037232,0.986,0.32885771543086173,0.24916387959866215,0.6679999999999999,0.674698795180723,0.9688035798971265,0.7333333333333332,11.0,0,1,0,1,1,0
0.5661512027491409,0.8840188806473362,0.20999999999999996,0.5166666666666665,0.03281450577663669,0.804,0.778256513026052,0.5384615384615384,0.39599999999999996,0.3694779116465863,0.19962628338420255,0.4333333333333334,30.39,0,1,0,0,0,1
0.4037800687285223,0.971004720161834,0.6950000000000001,0.25,0.3789313222079589,0.516,0.5458917835671342,0.2742474916387959,0.24799999999999994,0.2991967871485943,0.964308441861125,0.35555555555555557,37.41,1,0,0,1,0,1
0.20504009163802978,0.8759271746459879,0.8899999999999999,0.9499999999999998,0.1458600770218228,0.08000000000000007,0.5566132264529058,0.7926421404682275,0.29200000000000004,0.23895582329317266,0.5172509535448357,0.4777777777777777,47.96,0,1,1,0,0,1
0.5601374570446735,0.6021577882670263,0.42500000000000004,0.6333333333333332,0.19123074454428757,0.512,0.7176352705410821,0.36789297658862885,0.412,0.16265060240963858,0.616293963382257,0.12222222222222223,50.08,1,0,1,0,1,0
0.3943298969072165,0.18273769386378957,0.6050000000000002,0.45000000000000007,0.5683167522464697,0.6140000000000001,0.1910821643286573,0.9214046822742475,0.8320000000000001,0.8293172690763052,0.531228846707281,0.8222222222222222,62.75,0,1,0,0,0,0
0.6500572737686139,0.13014160485502363,0.18500000000000005,0.5333333333333333,0.504252246469833,0.4099999999999999,0.42715430861723447,0.17056856187290959,0.256,0.4919678714859438,0.06178281471032908,0.35555555555555557,21.04,1,0,1,0,0,1
0.029495990836197028,0.8503034389750505,0.7050000000000001,0.4,0.7982589858793324,0.05400000000000005,0.3191382765531062,0.3411371237458193,0.10399999999999998,0.7429718875502006,0.7778878931219119,0.5777777777777777,41.79,1,0,0,1,1,0
0.28894616265750284,0.45178691840863106,0.17500000000000004,0.9,0.8973844672657251,0.4780000000000002,0.19178356713426853,0.6806020066889632,0.21200000000000002,0.2269076305220883,0.9730291717839902,0.09999999999999998,37.92,0,1,0,0,1,0
0.06901489117983964,0.42346594740391097,0.585,0.9,0.7851412066752247,0.15999999999999992,0.16743486973947894,0.006688963210702337,0.688,0.016064257028112316,0.13686459055331945,0.6333333333333333,15.03,0,1,0,1,1,0
0.6890034364261168,0.05124747134187457,0.7750000000000001,0.6666666666666666,0.9523427471116815,0.9100000000000001,0.9765531062124247,0.454849498327759,0.708,0.9638554216867469,0.0,0.7888888888888888,5.4,0,1,1,0,0,1
0.25286368843069873,0.16992582602832096,0.010000000000000009,0.08333333333333337,0.3856306161745827,0.19799999999999995,0.037374749498997994,0.2240802675585284,0.728,0.7369477911646586,0.14798894252789702,0.9333333333333333,15.9,1,0,0,0,0,0
0.5234822451317296,0.06608226567768033,0.6950000000000001,0.9666666666666667,0.45888157894736825,0.514,0.3840681362725451,0.8762541806020067,0.9279999999999999,0.3975903614457831,0.8915978614654393,0.19999999999999996,45.79,1,0,1,0,1,0
0.7898052691867126,0.6095751854349292,0.06999999999999995,0.2333333333333334,0.28582317073170715,0.3619999999999999,0.02404809619238477,0.7458193979933111,0.47200000000000003,0.8975903614457831,0.5172124469521019,0.9888888888888889,70.07,0,1,1,0,1,0
0.032073310423825885,0.9339177343223196,0.915,0.9833333333333333,0.30319319640564824,0.54,0.5793587174348697,0.55685618729097,0.412,0.9879518072289156,0.8874026695202079,0.6111111111111112,64.77,0,1,0,1,1,0
0.7594501718213058,0.6358732299393122,0.31000000000000005,0.15000000000000002,0.4400673940949934,0.06600000000000006,0.2226452905811623,0.9648829431438125,0.15200000000000002,0.2730923694779116,0.13728816307339356,0.911111111111111,92.48,1,0,1,0,1,0
0.5844788087056128,0.9824679703304114,0.8899999999999999,0.016666666666666607,0.013759627727856216,0.4880000000000002,0.31412825651302606,0.5384615384615384,0.34,0.8795180722891566,0.1682150370271289,0.05555555555555555,34.29,1,0,0,1,0,0
0.7958190148911797,0.2292650033715441,0.7350000000000001,0.09999999999999998,0.11789955070603331,0.4440000000000002,0.7025050100200401,0.9180602006688962,0.9720000000000002,0.6927710843373492,0.7835787621954432,0.5111111111111111,5.59,0,1,0,1,0,0
0.3963344788087056,0.5576534052596089,0.03500000000000003,0.09999999999999998,0.6316992939666238,0.19999999999999996,0.4537074148296594,0.9381270903010034,0.8640000000000001,0.06224899598393574,0.056768851003806076,0.14444444444444443,11.64,0,1,0,0,0,1
0.8788659793814435,0.9635873229939312,0.21999999999999997,0.29999999999999993,0.9076139281129653,0.27,0.3456913827655311,0.6404682274247492,0.5680000000000001,0.8795180722891566,0.6116792522425023,0.4888888888888889,7.39,1,0,0,0,0,1
0.17268041237113402,0.01348617666891433,0.4750000000000001,0.15000000000000002,0.15600930680359426,0.6780000000000002,0.25871743486973947,0.8411371237458195,0.516,0.6084337349397589,0.31980535930704346,0.2222222222222222,15.9,1,0,0,1,0,0
0.2319587628865979,0.923128792987188,0.27,0.7833333333333331,0.58295892169448,0.6859999999999999,0.9030060120240481,0.8494983277591973,0.12799999999999995,0.9357429718875502,0.13699227030817435,0.31111111111111106,52.31,1,0,1,0,0,1
0.9556128293241697,0.8718813216453135,0.7750000000000001,0.41666666666666663,0.9847560975609756,0.264,0.6620240480961923,0.12876254180601998,0.6040000000000001,0.6907630522088352,0.08845572349834421,0.3,64.15,1,0,0,0,0,1
0.6030927835051547,0.6682400539447065,0.125,0.5166666666666665,0.9293966623876765,0.9540000000000002,0.12635270541082164,0.8963210702341137,0.5759999999999998,0.7530120481927708,0.1490022739156341,0.7333333333333332,7.11,1,0,1,0,1,0
0.3888888888888889,0.7592717464598785,0.06000000000000005,0.8000000000000002,0.21457798459563537,0.16200000000000014,0.12044088176352705,0.2341137123745819,0.8320000000000001,0.538152610441767,0.2676998593496034,0.18888888888888888,76.95,0,1,0,1,0,1
0.9733676975945018,0.9035738368172622,0.18500000000000005,0.016666666666666607,0.058929717586649444,0.808,0.07635270541082163,0.7792642140468228,0.8200000000000001,0.30522088353413646,0.7353462148019342,0.8222222222222222,78.06,1,0,0,0,1,0
0.7342497136311568,0.6770060687795009,0.13000000000000012,0.35,0.7644415917843389,0.76,0.12174348697394789,0.46153846153846156,0.8680000000000001,0.793172690763052,0.5806571251383197,0.21111111111111108,32.45,0,1,1,0,0,1
0.024054982817869414,0.7457855697909642,0.20000000000000007,0.9,0.5160462130937097,0.956,0.3832665330661323,0.9565217391304347,0.976,0.12851405622489953,0.12321501676050114,0.4222222222222222,41.39,1,0,0,1,0,0
0.4324169530355097,0.061362103843560334,0.010000000000000009,0.7833333333333331,0.40508664955070606,0.8140000000000001,0.337374749498998,0.6488294314381272,0.09600000000000003,0.1887550200803212,0.47068634961554207,0.4444444444444445,19.42,1,0,0,1,0,0
0.5664375715922108,0.1523937963587323,0.79,0.5833333333333334,0.16700096277278553,0.44999999999999996,0.9301603206412825,0.7525083612040132,0.38799999999999996,0.004016064257028051,0.22456031551086086,0.17777777777777776,37.77,1,0,0,0,0,0
0.6958762886597938,0.9089683074848279,0.4750000000000001,0.7333333333333333,0.15035301668806156,0.1100000000000001,0.6286573146292584,0.39966555183946484,0.46,0.30722891566265054,0.454943233175659,0.09999999999999998,10.8,0,1,1,0,0,1
0.43814432989690716,0.16992582602832096,0.54,0.2666666666666666,0.18429075738125789,0.9040000000000001,0.5519038076152304,0.8010033444816053,0.776,0.0,0.8865798444333652,0.7777777777777777,26.87,1,0,0,0,0,0
0.1420389461626575,0.13688469318948082,0.8250000000000002,0.4999999999999999,0.737604300385109,0.962,0.7929859719438878,0.15551839464882933,0.42,0.4959839357429717,0.7013813733477632,0.9666666666666666,28.51,1,0,0,1,0,1
0.7207903780068727,0.784895482130816,0.81,0.43333333333333324,0.1689666238767651,0.796,0.645190380761523,0.2575250836120401,0.39200000000000007,0.29718875502008024,0.9155915220642776,0.7999999999999998,88.25,0,1,0,0,0,1
0.5355097365406645,0.9703304113283883,0.010000000000000009,0.5499999999999999,0.28895218228498065,0.3959999999999999,0.08747494989979958,0.2642140468227424,0.5680000000000001,0.72289156626506,0.9111146239932553,0.23333333333333334,79.54,0,1,1,0,1,0
0.4166666666666666,0.5273095077545517,0.7350000000000001,0.033333333333333326,0.1699695121951219,0.6159999999999999,0.44118236472945893,0.20903010033444813,0.064,0.9156626506024096,0.36194373173470173,0.41111111111111115,4.91,1,0,1,0,0,1
0.0904925544100802,0.07349966284558324,0.9050000000000002,0.9499999999999998,0.40693196405648246,0.45599999999999996,0.3688376753507014,0.7792642140468228,0.772,0.21887550200803207,0.38299670464632707,0.21111111111111108,4.66,1,0,0,0,1,0
0.865979381443299,0.1456507080242751,0.7250000000000001,0.08333333333333337,0.46762676508344037,0.7280000000000002,0.06422845691382764,0.20401337792642127,0.792,0.16265060240963858,0.667544211648447,0.6444444444444444,52.04,1,0,0,1,0,0
0.4387170675830469,0.8759271746459879,0.135,0.5333333333333333,0.6217105263157895,0.31400000000000006,0.7367735470941883,0.6638795986622074,0.464,0.6405622489959838,0.8408279322770366,0.6000000000000001,56.88,0,1,0,1,1,0
0.09994272623138603,0.7889413351314901,0.29499999999999993,0.35,0.2521662387676509,0.1140000000000001,0.5007014028056112,0.4481605351170569,0.54,0.6265060240963854,0.08680399333633279,0.41111111111111115,59.26,1,0,0,1,1,0
0.12170675830469646,0.2596089008766014,0.5350000000000001,0.6166666666666666,0.366094351732991,0.10400000000000009,0.2628256513026052,0.2558528428093645,0.536,0.10240963855421681,0.28700179562321904,0.3444444444444444,52.72,0,1,0,1,0,1
0.6557846506300113,0.4571813890761969,0.9649999999999999,0.5833333333333334,0.9655006418485236,0.31400000000000006,0.020541082164328657,0.15384615384615374,0.07200000000000001,0.7389558232931727,0.18833979838758708,0.7555555555555555,53.76,0,1,0,0,1,0
0.7262313860252005,0.6527309507754552,0.5750000000000002,0.9166666666666666,0.6488687419768934,0.3819999999999999,0.9757515030060119,0.9515050167224081,0.78,0.030120481927710774,0.7287919873860509,0.033333333333333326,7.36,1,0,1,0,1,0
0.377434135166094,0.899527983816588,0.2550000000000001,0.9,0.07509627727856227,0.15799999999999992,0.6639278557114228,0.9966555183946487,0.9320000000000002,0.5080321285140562,0.5273842674222065,0.5777777777777777,79.23,0,1,0,1,0,0
0.572737686139748,0.41672285906945383,0.925,0.9666666666666667,0.10321726572528878,0.548,0.5313627254509018,0.8695652173913041,0.78,0.28714859437750995,0.5215231586755353,0.3777777777777778,35.32,1,0,1,0,0,0
0.7322451317296677,0.5987862440997977,0.20000000000000007,0.6166666666666666,0.4641367137355582,0.34199999999999986,0.0660320641282565,0.9297658862876254,0.8600000000000001,0.3032128514056225,0.5559966924863504,0.8666666666666667,51.94,1,0,0,0,1,0
0.39146620847651775,0.8064733648010788,0.7850000000000001,0.9666666666666667,0.9492137355584082,0.8759999999999999,0.5871743486973947,0.3377926421404681,0.524,0.7730923694779114,0.10255926975286873,0.7,89.61,0,1,0,1,0,0
0.5435280641466207,0.7484828051247471,0.56,0.8666666666666666,0.5943918485237484,0.1379999999999999,0.18547094188376753,0.3578595317725751,0.9200000000000002,0.4598393574297187,0.8748211470100644,0.07777777777777778,68.67,0,1,0,0,0,0
0.06013745704467355,0.332434254888739,0.56,0.1166666666666667,0.42574614890885754,0.3540000000000001,0.32174348697394795,0.2692307692307693,0.34,0.39156626506024095,0.12646578385236165,0.21111111111111108,91.05,0,1,1,0,1,0
0.6890034364261168,0.6358732299393122,0.8200000000000001,0.9166666666666666,0.8978658536585366,0.8900000000000001,0.8398797595190379,0.11872909698996659,0.6359999999999999,0.4919678714859438,0.7808954606807155,0.9555555555555555,36.45,0,1,0,0,0,0
0.6993127147766323,0.5711395819285233,0.40000000000000013,0.21666666666666667,0.1891447368421052,0.28,0.9834669338677353,0.9648829431438125,0.8440000000000001,0.06626506024096379,0.8323929618055133,0.7555555555555555,93.86,1,0,0,1,1,0
0.4633447880870562,0.15171948752528652,0.6000000000000001,0.8666666666666666,0.03345635430038507,0.28400000000000003,0.9475951903807615,0.2692307692307693,0.39999999999999997,0.327309236947791,0.25917368905318366,0.3888888888888889,85.18,1,0,1,0,1,0
0.6111111111111112,0.6001348617666891,0.6100000000000001,0.85,0.12311456996148895,0.534,0.5741482965931863,0.39799331103678914,0.528,0.4999999999999999,0.7592770488547328,0.14444444444444443,2.96,1,0,1,0,1,0
0.18585337915234823,0.8368172623061362,0.7400000000000002,0.3833333333333332,0.9387435815147626,0.3440000000000001,0.03847695390781563,0.26086956521739135,0.36799999999999994,0.8212851405622489,0.788023233662058,0.4333333333333334,70.09,1,0,0,0,0,1
0.5890607101947307,0.26432906271072143,0.45500000000000007,0.3833333333333332,0.18790115532734264,0.5860000000000001,0.20240480961923848,0.4063545150501672,0.772,0.6706827309236948,0.6495251529117063,0.49999999999999994,18.87,1,0,0,0,1,0
0.42554410080183275,0.1807147673634525,0.6550000000000002,0.5833333333333334,0.430198973042362,0.6140000000000001,0.9556112224448898,0.13545150501672243,0.9640000000000002,0.5702811244979918,0.8325348281997964,0.9888888888888889,92.85,1,0,0,0,1,0
0.6689576174112257,0.227242076871207,0.3800000000000001,0.6833333333333332,0.3381739409499357,0.05800000000000005,0.5605210420841683,0.7709030100334447,0.744,0.6224899598393573,0.7655718634353554,0.19999999999999996,73.4,1,0,0,0,1,0
0.16351660939289808,0.16385704652730948,0.2300000000000001,0.8833333333333334,0.40500641848523744,0.0,0.30390781563126257,0.9983277591973242,0.736,0.504016064257028,0.1256389054399682,0.45555555555555544,63.97,1,0,0,1,1,0
0.7809278350515465,0.7741065407956843,0.365,0.7666666666666665,0.5223844672657253,0.8580000000000001,0.7831663326653305,0.6705685618729097,0.24,0.57429718875502,0.8938089505534815,0.6222222222222222,83.18,1,0,0,1,0,1
0.5810423825887743,0.07821982467970329,0.7650000000000001,0.8833333333333334,0.5583279845956354,0.19400000000000017,0.8134268537074147,0.8963210702341137,0.808,0.21084337349397586,0.21542614638179894,0.45555555555555544,15.75,1,0,1,0,0,0
0.8994845360824744,0.9912339851652056,0.14000000000000012,0.2833333333333333,0.8229701540436455,0.39400000000000013,0.057214428857715424,0.9130434782608695,0.524,0.028112449799196693,0.4339551134728487,0.8333333333333333,39.44,1,0,1,0,0,1
0.6397479954180985,0.394470667565745,0.015000000000000124,0.9499999999999998,0.2300625802310653,0.0040000000000000036,0.38426853707414826,0.2123745819397993,0.36799999999999994,0.9397590361445783,0.6208742212548285,0.6444444444444444,88.36,0,1,1,0,0,0
0.11340206185567014,0.09372892784895481,0.8550000000000002,0.16666666666666663,0.7352775994865212,0.20799999999999996,0.4753507014028056,0.3846153846153847,0.10399999999999998,0.6726907630522089,0.8553368110866559,0.09999999999999998,35.76,1,0,0,1,0,1
0.9043528064146622,0.04855023600809166,0.3500000000000001,0.3666666666666666,0.0369062901155327,0.6480000000000001,0.1416833667334669,0.34615384615384615,0.98,0.931726907630522,0.26011000725545275,0.31111111111111106,54.03,1,0,1,0,1,0
0.33762886597938147,0.8530006743088333,0.595,0.6333333333333332,0.3268212451861361,0.21599999999999997,0.5373747494989979,0.9464882943143812,0.5959999999999999,0.018072289156626398,0.9646874278001386,0.8333333333333333,88.35,0,1,1,0,0,0
0.7222222222222223,0.22049898853674976,0.365,0.5833333333333334,0.9951460205391526,0.06800000000000006,0.18837675350701402,0.7759197324414716,0.192,0.6726907630522089,0.9953974488368982,0.6444444444444444,47.91,1,0,0,0,0,1
0.06786941580756015,0.18678354686446386,0.7350000000000001,0.9999999999999999,0.8124197689345315,0.42400000000000015,0.6442885771543085,0.47491638795986624,0.24799999999999994,0.616465863453815,0.5291819173040521,0.5333333333333332,6.34,1,0,0,1,0,0
0.4770904925544101,0.47606203641267697,0.43000000000000016,0.9,0.45627406931964043,0.21999999999999997,0.22865731462925848,0.13043478260869557,0.556,0.3232931726907631,0.5771246519206683,0.9333333333333333,95.56,0,1,0,0,0,1
0.8319014891179839,0.26028320971004715,0.8,0.85,0.0,0.40800000000000014,0.3130260521042084,0.8444816053511705,0.10799999999999998,0.6224899598393573,0.5086862766556821,0.9222222222222223,47.42,0,1,0,0,0,1
0.6134020618556701,0.0384356035064059,0.4750000000000001,0.5833333333333334,0.3294688703465981,0.8880000000000001,0.8110220440881762,0.403010033444816,0.756,0.5301204819277107,0.813729424306172,0.4888888888888889,11.15,0,1,0,1,1,0
0.47680412371134023,0.14699932569116658,0.2250000000000001,0.2333333333333334,0.7039473684210525,0.3740000000000001,0.00250501002004008,0.382943143812709,0.5720000000000001,0.052208835341365445,0.550814515769463,0.7777777777777777,56.42,0,1,0,0,0,1
0.1377434135166094,0.7484828051247471,0.4650000000000001,0.04999999999999993,0.01572528883183566,0.05600000000000005,0.672945891783567,0.2006688963210702,0.776,0.5140562248995985,0.5803632590358759,0.16666666666666669,87.77,0,1,0,1,0,0
0.04324169530355096,0.2481456507080243,0.5350000000000001,0.85,0.3123395378690629,0.050000000000000044,0.7808617234468936,0.4331103678929765,0.76,0.32530120481927693,0.8192480270437881,0.35555555555555557,47.64,1,0,1,0,0,0
0.6099656357388317,0.4699932569116655,0.72,0.1166666666666667,0.3404204107830552,0.4159999999999999,0.4600200400801603,0.06688963210702337,0.064,0.08232931726907633,0.13869466703957262,0.0,30.19,1,0,0,1,1,0
0.5721649484536082,0.24544841537424134,0.3400000000000001,0.35,0.933127406931964,0.8619999999999999,0.6494989979959919,0.15551839464882933,0.07600000000000001,0.3554216867469878,0.5707893040845361,0.7222222222222221,2.4,0,1,1,0,0,1
0.0564146620847652,0.9656102494942683,0.9050000000000002,0.016666666666666607,0.8697849807445442,0.5180000000000002,0.5055110220440882,0.16555183946488294,0.196,0.27911646586345373,0.5558061861854559,0.4777777777777777,27.62,0,1,1,0,1,0
0.9017754868270333,0.30950775455158464,0.8400000000000001,0.5833333333333334,0.4061697689345313,0.8119999999999998,0.7887775551102204,0.9414715719063546,0.9400000000000002,0.6987951807228917,0.9133459797090523,0.05555555555555555,18.98,1,0,0,0,0,0
0.7941008018327607,0.7437626432906271,0.76,0.33333333333333337,0.8337612323491655,0.9740000000000002,0.10400801603206411,0.12541806020066892,0.011999999999999983,0.7028112449799194,0.07064135770192655,0.5222222222222221,68.78,1,0,1,0,1,0
0.3044100801832761,0.6062036412677005,0.4650000000000001,0.9999999999999999,0.4857589858793324,0.6880000000000002,0.20130260521042082,0.1387959866220735,0.09999999999999998,0.5722891566265059,0.8743610945600316,0.8777777777777778,6.94,0,1,0,1,0,1
0.9221076746849943,0.5623735670937289,0.5300000000000002,0.45000000000000007,0.214818677792041,0.28400000000000003,0.5532064128256513,0.7424749163879597,0.14,0.5220883534136546,0.028144265963009354,0.17777777777777776,80.37,0,1,0,0,0,0
0.915521191294387,0.04113283884018881,0.7450000000000001,0.1333333333333333,0.8700256739409499,0.6500000000000001,0.9034068136272544,0.12876254180601998,0.48400000000000004,0.4919678714859438,0.7414930829999472,0.9666666666666666,1.31,1,0,1,0,0,0
0.5982245131729667,0.03438975050573162,0.2400000000000001,0.7833333333333331,0.7124919768934531,0.1100000000000001,0.8215430861723446,0.5317725752508361,0.24799999999999994,0.15461847389558214,0.16987284717746673,0.4222222222222222,87.61,0,1,1,0,0,1
0.3960481099656357,0.4605529332434255,0.2650000000000001,0.5833333333333334,0.7404123876765082,0.13400000000000012,0.5471943887775551,0.2357859531772576,0.8880000000000001,0.9096385542168676,0.7114822606207262,0.16666666666666669,95.2,0,1,1,0,1,0
0.7408361970217641,0.09642616318273772,0.5800000000000001,0.6166666666666666,0.5929476893453144,0.536,0.0691382765531062,0.19565217391304335,0.9320000000000002,0.7730923694779114,0.565671980576464,0.5888888888888888,29.89,0,1,0,0,0,0
0.872852233676976,0.15846257585974366,0.6699999999999999,0.9166666666666666,0.9667041078305519,0.8580000000000001,0.20420841683366733,0.5301003344481604,0.184,0.5983935742971885,0.23777618346972773,0.3333333333333333,55.23,1,0,1,0,1,0
0.8553837342497137,0.8718813216453135,0.2300000000000001,0.2666666666666666,0.06992137355584083,0.5519999999999998,0.7171342685370741,0.11036789297658867,0.468,0.8152610441767069,0.6645042174852358,0.5666666666666667,52.84,1,0,0,1,0,0
0.9776632302405499,0.004045853000674338,0.3400000000000001,0.2666666666666666,0.14577984595635418,0.996,0.973446893787575,0.14214046822742477,0.524,0.09437751004016048,0.12210237889676584,0.711111111111111,86.7,0,1,0,0,0,1
0.5927835051546393,0.7592717464598785,0.8200000000000001,0.3833333333333332,0.446405648267009,0.6780000000000002,0.27805611222444887,0.08193979933110362,0.444,0.9879518072289156,0.37260803125924663,0.3,82.25,0,1,0,0,0,1
0.9361397479954181,0.08293998651382328,0.345,0.8833333333333334,0.5320924261874197,0.716,0.04218436873747494,0.665551839464883,0.8480000000000001,0.680722891566265,0.954033261589471,0.6888888888888889,31.59,0,1,0,0,1,0
0.32302405498281783,0.48415374241402565,0.385,0.033333333333333326,0.2452262516046213,0.496,0.646192384769539,0.018394648829431426,0.9279999999999999,0.5983935742971885,0.8349729035186919,0.18888888888888888,62.75,0,1,0,0,1,0
0.014032073310423832,0.607552258934592,0.895,0.20000000000000007,0.9970314505776635,0.20999999999999996,0.570941883767535,0.4799331103678929,0.772,0.4899598393574297,0.33535188945770555,0.9555555555555555,56.84,0,1,0,0,1,0
0.30526918671248565,0.923128792987188,0.135,0.5833333333333334,0.19652599486521172,0.11599999999999988,0.09509018036072144,0.7675585284280936,0.26,0.5702811244979918,0.4921345217683848,0.8666666666666667,76.58,0,1,1,0,0,1
0.6961626575028637,0.9049224544841538,0.585,0.8166666666666668,0.8552631578947366,0.804,0.3775551102204409,0.8060200668896319,0.524,0.3413654618473895,0.20244334464211164,0.6888888888888889,30.45,0,1,0,0,1,0
0.03321878579610538,0.5515846257585975,0.6699999999999999,0.41666666666666663,0.13294287548138628,0.17799999999999994,0.9469939879759518,0.9063545150501672,0.176,0.056224899598393496,0.17107060487777195,0.8777777777777778,10.02,0,1,0,0,0,1
0.9014891179839635,0.7842211732973702,0.5650000000000002,0.2666666666666666,0.2388879974326058,0.8319999999999999,0.3681362725450902,0.6137123745819396,0.8840000000000001,0.3674698795180722,0.7032134764967918,0.7999999999999998,14.92,1,0,0,1,0,1
0.11397479954180983,0.16385704652730948,0.925,0.5833333333333334,0.7303835044929395,0.1279999999999999,0.37945891783567137,0.55685618729097,0.508,0.37148594377510036,0.09395000628265458,0.6777777777777776,59.79,1,0,1,0,0,0
0.18213058419243983,0.22117329737019553,0.7150000000000001,0.9499999999999998,0.35313703465982027,0.32000000000000006,0.3614228456913828,0.1688963210702341,0.49200000000000005,0.5441767068273092,0.1556375678425364,0.2222222222222222,20.21,1,0,0,1,0,1
0.2116265750286369,0.9649359406608226,0.050000000000000044,0.5833333333333334,0.17831354300385105,0.6459999999999999,0.9004008016032063,0.2976588628762541,0.40399999999999997,0.04417670682730912,0.5753999618987398,0.6000000000000001,61.8,1,0,0,1,0,1
0.24599083619702172,0.7248819959541469,0.2550000000000001,0.2333333333333334,0.6376363928112964,0.5640000000000001,0.5087174348697394,0.6471571906354513,0.35600000000000004,0.012048192771084265,0.4292735224615035,0.36666666666666664,77.19,0,1,1,0,0,0
0.22880870561282934,0.6378961564396493,0.375,0.45000000000000007,0.7678915275994865,0.3480000000000001,0.16523046092184368,0.29431438127090304,0.6799999999999999,0.11646586345381515,0.6550599689515262,0.7222222222222221,64.4,1,0,0,0,0,1
0.5435280641466207,0.9946055293324342,0.595,0.21666666666666667,0.5642249679075736,0.32600000000000007,0.6662324649298597,0.038461538461538436,0.276,0.5481927710843372,0.7771501878716393,0.8333333333333333,91.45,0,1,0,0,1,0
0.7660366552119129,0.1341874578556979,0.5750000000000002,0.7499999999999999,0.028522143774069253,0.544,0.0501002004008016,0.6204013377926422,0.8840000000000001,0.39357429718875503,0.43525420431192774,0.9777777777777779,45.6,1,0,1,0,0,0
0.5446735395189004,0.9069453809844908,0.2650000000000001,0.5166666666666665,0.6903482028241333,0.502,0.8505010020040079,0.5418060200668896,0.16799999999999998,0.8313253012048193,0.7071533089323134,0.5111111111111111,49.77,0,1,0,0,1,0
0.9733676975945018,0.5927174645987862,0.8550000000000002,0.8666666666666666,0.16647946084723997,0.6699999999999999,0.5345691382765531,0.04515050167224077,0.184,0.1686746987951806,0.6198771031692952,0.15555555555555556,30.44,1,0,0,1,0,1
0.9587628865979383,0.08766014834794328,0.9500000000000002,0.7666666666666665,0.12857028241335045,0.19599999999999995,0.2753507014028056,0.6772575250836118,0.748,0.7389558232931727,0.6525084005172044,0.13333333333333336,4.29,1,0,1,0,0,0
0.7958190148911797,0.799055967633176,0.20999999999999996,0.7166666666666667,0.09070121951219501,0.07600000000000007,0.40911823647294593,0.5969899665551838,0.312,0.30522088353413646,0.07293959328931421,0.19999999999999996,61.01,0,1,1,0,1,0
0.2972508591065292,0.9251517194875253,0.7949999999999999,0.15000000000000002,0.28810975609756095,0.7480000000000002,0.8590180360721443,0.1387959866220735,0.5959999999999999,0.43975903614457834,0.4852134683901406,0.7888888888888888,59.32,0,1,0,1,1,0
0.1915807560137457,0.5354012137559001,0.16000000000000003,0.43333333333333324,0.19439987163029515,0.28600000000000003,0.30140280561122246,0.22575250836120397,0.26399999999999996,0.15261044176706828,0.7735792080612538,0.9777777777777779,78.19,1,0,0,1,0,1
0.6878579610538373,0.8840188806473362,0.1150000000000001,0.6166666666666666,0.7232028241335043,0.6080000000000001,0.35591182364729457,0.32608695652173914,0.14,0.973895582329317,0.10921888363307675,0.6777777777777776,88.54,0,1,1,0,1,0
0.34364261168384885,0.3196223870532704,0.9300000000000002,0.9499999999999998,0.039714377406931956,0.536,0.662625250501002,0.2441471571906355,0.06,0.0742971887550199,0.7380538362699677,0.36666666666666664,56.42,1,0,0,0,0,1
0.7571592210767468,0.899527983816588,0.9050000000000002,0.43333333333333324,0.8231707317073168,0.7180000000000002,0.07164328657314628,0.923076923076923,0.544,0.4618473895582328,0.5862567943869548,0.17777777777777776,15.97,1,0,1,0,1,0
0.9590492554410079,0.46325016857720835,0.06500000000000006,0.7666666666666665,0.022745507060333736,0.966,0.0,0.7056856187290969,0.10399999999999998,0.504016064257028,0.11963390363623833,0.5777777777777777,55.85,1,0,0,0,1,0
